captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT116101,27-04-2026 08:26,Delhi,ERickshaw,organic_app,DEL-Z01,mid,hi,35-44
CPT113016,27-04-2026 08:31,Delhi,ERickshaw,fos_field,DEL-Z13,mid,te,35-44
CPT104478,27-04-2026 08:33,Delhi,Auto,paid_digital,DEL-Z08,mid,kn,35-44
CPT122215,27-04-2026 08:34,Pune,Auto,paid_digital,PUN-Z23,low,te,45+
CPT111541,27-04-2026 08:47,Delhi,ERickshaw,organic_app,DEL-Z01,mid,en,25-34
CPT118666,27-04-2026 08:57,Delhi,ERickshaw,organic_app,DEL-Z20,low,mr,35-44
CPT113681,27-04-2026 08:59,Delhi,ERickshaw,organic_app,DEL-Z22,mid,te,25-34
CPT100793,27-04-2026 09:03,Bangalore,Cab,referral,BAN-Z19,mid,mr,35-44
CPT101376,27-04-2026 09:03,Hyderabad,Cab,organic_app,HYD-Z18,low,mr,18-24
CPT124278,27-04-2026 09:06,Pune,Auto,organic_app,PUN-Z24,mid,kn,25-34
CPT123095,27-04-2026 09:07,Hyderabad,ERickshaw,organic_app,HYD-Z10,low,mr,25-34
CPT106172,27-04-2026 09:33,Hyderabad,Auto,paid_digital,HYD-Z24,mid,kn,25-34
CPT123103,27-04-2026 09:33,Pune,Auto,organic_app,PUN-Z02,low,en,18-24
CPT118215,27-04-2026 09:42,Delhi,Cab,referral,DEL-Z14,mid,en,35-44
CPT104819,27-04-2026 09:56,Hyderabad,Auto,referral,HYD-Z15,mid,hi,25-34
CPT116326,27-04-2026 10:00,Pune,Cab,organic_app,PUN-Z17,mid,mr,45+
CPT121670,27-04-2026 10:06,Pune,Cab,fos_field,PUN-Z23,mid,kn,35-44
CPT100593,27-04-2026 10:10,Hyderabad,Cab,organic_app,HYD-Z04,low,en,18-24
CPT102068,27-04-2026 10:12,Delhi,ERickshaw,fos_field,DEL-Z02,mid,te,35-44
CPT101855,27-04-2026 10:17,Pune,Auto,organic_app,PUN-Z23,mid,kn,35-44
CPT103301,27-04-2026 10:18,Bangalore,Cab,paid_digital,BAN-Z20,high,kn,35-44
CPT111785,27-04-2026 10:20,Delhi,ERickshaw,organic_app,DEL-Z23,mid,hi,45+
CPT113199,27-04-2026 10:20,Pune,Cab,fos_field,PUN-Z10,low,kn,25-34
CPT112977,27-04-2026 10:26,Pune,Cab,fos_field,PUN-Z17,low,mr,18-24
CPT107582,27-04-2026 10:33,Hyderabad,Cab,fos_field,HYD-Z16,low,mr,35-44
CPT112270,27-04-2026 10:47,Hyderabad,Cab,organic_app,HYD-Z09,mid,en,45+
CPT103148,27-04-2026 10:48,Hyderabad,ERickshaw,fos_field,HYD-Z09,low,hi,25-34
CPT118559,27-04-2026 10:49,Bangalore,Auto,referral,BAN-Z13,mid,te,25-34
CPT108970,27-04-2026 10:51,Hyderabad,Cab,organic_app,HYD-Z05,mid,kn,25-34
CPT113805,27-04-2026 10:53,Hyderabad,Cab,referral,HYD-Z21,mid,te,25-34
CPT115561,27-04-2026 11:18,Delhi,Cab,organic_app,DEL-Z24,low,kn,25-34
CPT114834,27-04-2026 11:19,Delhi,Auto,organic_app,DEL-Z10,low,kn,25-34
CPT108789,27-04-2026 11:27,Delhi,Cab,organic_app,DEL-Z16,high,en,25-34
CPT107703,27-04-2026 11:30,Hyderabad,Auto,organic_app,HYD-Z18,low,kn,25-34
CPT124195,27-04-2026 11:37,Pune,ERickshaw,fos_field,PUN-Z09,low,hi,25-34
CPT107758,27-04-2026 11:43,Bangalore,Cab,fos_field,BAN-Z12,low,hi,25-34
CPT124495,27-04-2026 11:49,Delhi,Auto,organic_app,DEL-Z14,high,mr,35-44
CPT117001,27-04-2026 11:58,Bangalore,Auto,organic_app,BAN-Z20,low,hi,18-24
CPT107999,27-04-2026 12:07,Pune,Cab,referral,PUN-Z17,mid,hi,35-44
CPT104026,27-04-2026 12:10,Pune,Auto,fos_field,PUN-Z21,mid,hi,35-44
CPT112060,27-04-2026 12:16,Delhi,Auto,paid_digital,DEL-Z04,high,mr,35-44
CPT103123,27-04-2026 12:17,Hyderabad,Auto,fos_field,HYD-Z16,high,hi,35-44
CPT102854,27-04-2026 12:18,Hyderabad,Cab,organic_app,HYD-Z23,mid,kn,35-44
CPT111730,27-04-2026 12:33,Hyderabad,Auto,organic_app,HYD-Z04,high,mr,35-44
CPT114989,27-04-2026 12:43,Bangalore,Auto,fos_field,BAN-Z23,high,hi,35-44
CPT122125,27-04-2026 12:45,Hyderabad,ERickshaw,referral,HYD-Z05,high,en,18-24
CPT115913,27-04-2026 12:47,Pune,Cab,paid_digital,PUN-Z03,high,hi,35-44
CPT118499,27-04-2026 12:50,Pune,Cab,fos_field,PUN-Z14,low,mr,25-34
CPT114354,27-04-2026 13:04,Bangalore,Cab,organic_app,BAN-Z21,high,en,18-24
CPT105984,27-04-2026 13:20,Bangalore,Auto,organic_app,BAN-Z23,low,en,35-44
CPT118998,27-04-2026 13:21,Pune,Auto,paid_digital,PUN-Z04,high,hi,18-24
CPT106330,27-04-2026 13:26,Hyderabad,Cab,fos_field,HYD-Z20,mid,kn,25-34
CPT106062,27-04-2026 13:31,Pune,Auto,referral,PUN-Z17,low,kn,35-44
CPT102729,27-04-2026 13:32,Bangalore,Auto,fos_field,BAN-Z08,low,te,35-44
CPT105869,27-04-2026 13:38,Hyderabad,Cab,referral,HYD-Z07,mid,kn,25-34
CPT103845,27-04-2026 13:39,Pune,Auto,organic_app,PUN-Z20,high,te,25-34
CPT114538,27-04-2026 13:44,Delhi,ERickshaw,organic_app,DEL-Z11,mid,te,35-44
CPT117993,27-04-2026 13:51,Pune,Cab,fos_field,PUN-Z08,mid,kn,25-34
CPT110592,27-04-2026 13:53,Delhi,Auto,fos_field,DEL-Z15,mid,mr,25-34
CPT105992,27-04-2026 13:54,Delhi,Auto,fos_field,DEL-Z03,mid,mr,25-34
CPT114076,27-04-2026 13:55,Bangalore,Cab,paid_digital,BAN-Z11,low,mr,18-24
CPT109811,27-04-2026 13:58,Delhi,Cab,organic_app,DEL-Z19,mid,kn,18-24
CPT115020,27-04-2026 14:12,Bangalore,Cab,organic_app,BAN-Z05,mid,hi,35-44
CPT121476,27-04-2026 14:27,Bangalore,Auto,referral,BAN-Z14,low,mr,45+
CPT106462,27-04-2026 14:31,Delhi,Auto,fos_field,DEL-Z02,mid,te,18-24
CPT123273,27-04-2026 14:32,Bangalore,Auto,organic_app,BAN-Z10,low,hi,35-44
CPT102792,27-04-2026 14:38,Hyderabad,Cab,paid_digital,HYD-Z07,mid,hi,25-34
CPT100224,27-04-2026 14:43,Bangalore,Cab,organic_app,BAN-Z14,high,hi,18-24
CPT100845,27-04-2026 14:45,Pune,Auto,organic_app,PUN-Z21,low,mr,25-34
CPT109668,27-04-2026 14:55,Hyderabad,Cab,fos_field,HYD-Z15,high,kn,25-34
CPT110686,27-04-2026 15:02,Pune,Auto,organic_app,PUN-Z19,high,hi,25-34
CPT104047,27-04-2026 15:07,Pune,Cab,organic_app,PUN-Z18,mid,en,25-34
CPT102488,27-04-2026 15:08,Bangalore,Auto,organic_app,BAN-Z07,mid,kn,35-44
CPT109583,27-04-2026 15:15,Hyderabad,Cab,referral,HYD-Z01,low,en,25-34
CPT124948,27-04-2026 15:31,Pune,Auto,organic_app,PUN-Z12,low,te,25-34
CPT111299,27-04-2026 15:33,Hyderabad,Cab,referral,HYD-Z23,mid,te,45+
CPT100635,27-04-2026 15:54,Bangalore,ERickshaw,paid_digital,BAN-Z24,low,te,25-34
CPT118618,27-04-2026 16:03,Bangalore,Auto,fos_field,BAN-Z03,low,mr,25-34
CPT119093,27-04-2026 16:10,Hyderabad,Auto,referral,HYD-Z12,high,en,35-44
CPT117032,27-04-2026 16:14,Hyderabad,Auto,gc_telecalling,HYD-Z07,mid,hi,25-34
CPT108113,27-04-2026 16:16,Pune,Auto,organic_app,PUN-Z23,mid,mr,35-44
CPT121126,27-04-2026 16:25,Bangalore,Cab,organic_app,BAN-Z12,low,kn,25-34
CPT120478,27-04-2026 16:33,Hyderabad,Cab,fos_field,HYD-Z22,mid,en,35-44
CPT119259,27-04-2026 16:43,Hyderabad,Cab,paid_digital,HYD-Z12,mid,te,25-34
CPT104479,27-04-2026 16:46,Hyderabad,ERickshaw,referral,HYD-Z17,low,hi,35-44
CPT107555,27-04-2026 16:52,Pune,Auto,gc_telecalling,PUN-Z12,low,te,25-34
CPT120961,27-04-2026 16:54,Bangalore,Cab,referral,BAN-Z22,low,kn,25-34
CPT115160,27-04-2026 16:54,Bangalore,Auto,paid_digital,BAN-Z01,low,hi,25-34
CPT112263,27-04-2026 17:00,Delhi,ERickshaw,fos_field,DEL-Z07,high,mr,18-24
CPT101168,27-04-2026 17:24,Delhi,Auto,fos_field,DEL-Z17,low,mr,35-44
CPT111198,27-04-2026 17:30,Bangalore,Auto,paid_digital,BAN-Z14,high,te,35-44
CPT122089,27-04-2026 17:49,Bangalore,Cab,paid_digital,BAN-Z04,high,te,25-34
CPT102577,27-04-2026 17:55,Hyderabad,Auto,referral,HYD-Z05,high,te,35-44
CPT108828,27-04-2026 17:56,Bangalore,ERickshaw,referral,BAN-Z06,low,te,25-34
CPT102630,27-04-2026 17:56,Delhi,Auto,organic_app,DEL-Z08,mid,te,35-44
CPT120696,27-04-2026 18:03,Hyderabad,Cab,fos_field,HYD-Z16,mid,en,25-34
CPT118133,27-04-2026 18:18,Pune,Auto,organic_app,PUN-Z07,low,hi,45+
CPT112443,27-04-2026 18:22,Bangalore,Cab,referral,BAN-Z15,mid,hi,25-34
CPT124543,27-04-2026 18:27,Pune,ERickshaw,fos_field,PUN-Z17,high,kn,45+
CPT118058,27-04-2026 18:30,Pune,Auto,referral,PUN-Z02,low,mr,35-44
CPT104707,27-04-2026 18:30,Delhi,Auto,referral,DEL-Z13,low,te,25-34
CPT115564,27-04-2026 18:34,Hyderabad,Cab,paid_digital,HYD-Z21,high,hi,25-34
CPT108435,27-04-2026 18:37,Hyderabad,ERickshaw,paid_digital,HYD-Z23,mid,mr,25-34
CPT123564,27-04-2026 18:46,Hyderabad,Cab,paid_digital,HYD-Z16,low,hi,35-44
CPT116483,27-04-2026 18:57,Delhi,ERickshaw,organic_app,DEL-Z18,mid,en,25-34
CPT106215,27-04-2026 19:06,Delhi,ERickshaw,gc_telecalling,DEL-Z05,low,te,25-34
CPT113640,27-04-2026 19:23,Delhi,Cab,organic_app,DEL-Z19,low,mr,25-34
CPT106493,27-04-2026 19:32,Hyderabad,Cab,referral,HYD-Z20,low,kn,25-34
CPT118801,27-04-2026 19:38,Delhi,Cab,referral,DEL-Z18,mid,mr,18-24
CPT106227,27-04-2026 19:38,Pune,Auto,fos_field,PUN-Z20,low,hi,35-44
CPT122517,27-04-2026 19:54,Hyderabad,Auto,fos_field,HYD-Z20,high,te,45+
CPT116013,27-04-2026 19:54,Delhi,Cab,organic_app,DEL-Z14,low,te,35-44
CPT118137,27-04-2026 20:04,Pune,Cab,referral,PUN-Z20,mid,kn,35-44
CPT122632,27-04-2026 20:22,Hyderabad,Auto,fos_field,HYD-Z21,high,kn,18-24
CPT123330,27-04-2026 20:25,Bangalore,Cab,organic_app,BAN-Z21,mid,te,18-24
CPT114889,27-04-2026 20:26,Hyderabad,Auto,organic_app,HYD-Z12,low,en,18-24
CPT102511,27-04-2026 20:27,Pune,Auto,paid_digital,PUN-Z07,low,te,35-44
CPT102868,27-04-2026 20:32,Hyderabad,ERickshaw,organic_app,HYD-Z01,mid,en,35-44
CPT110084,27-04-2026 20:34,Hyderabad,Auto,fos_field,HYD-Z01,high,mr,18-24
CPT101341,27-04-2026 20:38,Delhi,Cab,fos_field,DEL-Z23,low,hi,25-34
CPT105824,27-04-2026 20:43,Bangalore,Auto,referral,BAN-Z03,low,kn,25-34
CPT107119,27-04-2026 20:43,Pune,Auto,organic_app,PUN-Z06,low,en,35-44
CPT108833,27-04-2026 20:59,Delhi,ERickshaw,referral,DEL-Z06,mid,te,45+
CPT108284,27-04-2026 21:12,Hyderabad,Cab,organic_app,HYD-Z22,low,en,45+
CPT102476,27-04-2026 21:12,Hyderabad,Cab,paid_digital,HYD-Z09,low,te,45+
CPT118141,27-04-2026 21:14,Hyderabad,ERickshaw,fos_field,HYD-Z20,low,mr,25-34
CPT110357,27-04-2026 21:20,Pune,Auto,paid_digital,PUN-Z03,low,mr,35-44
CPT109232,27-04-2026 21:20,Bangalore,Cab,referral,BAN-Z22,low,hi,25-34
CPT112325,27-04-2026 21:35,Pune,ERickshaw,referral,PUN-Z13,mid,mr,25-34
CPT105273,28-04-2026 06:00,Bangalore,Cab,paid_digital,BAN-Z24,low,te,18-24
CPT103644,28-04-2026 06:01,Pune,Auto,referral,PUN-Z03,mid,te,18-24
CPT106894,28-04-2026 06:12,Hyderabad,Cab,organic_app,HYD-Z21,low,te,35-44
CPT116271,28-04-2026 06:16,Hyderabad,Cab,fos_field,HYD-Z11,low,kn,25-34
CPT113347,28-04-2026 06:20,Pune,Auto,gc_telecalling,PUN-Z17,low,hi,35-44
CPT117216,28-04-2026 06:37,Pune,Auto,referral,PUN-Z08,low,te,25-34
CPT114225,28-04-2026 06:44,Bangalore,Cab,fos_field,BAN-Z11,low,kn,18-24
CPT117528,28-04-2026 06:45,Bangalore,Cab,fos_field,BAN-Z06,low,mr,35-44
CPT101247,28-04-2026 06:47,Hyderabad,Cab,organic_app,HYD-Z11,low,en,35-44
CPT118152,28-04-2026 06:59,Pune,Auto,fos_field,PUN-Z03,high,te,25-34
CPT117798,28-04-2026 07:14,Hyderabad,Cab,referral,HYD-Z01,mid,hi,25-34
CPT117036,28-04-2026 07:19,Bangalore,Auto,fos_field,BAN-Z20,mid,kn,35-44
CPT114619,28-04-2026 07:45,Bangalore,Cab,organic_app,BAN-Z04,low,kn,45+
CPT107953,28-04-2026 07:49,Delhi,ERickshaw,fos_field,DEL-Z21,low,te,35-44
CPT111441,28-04-2026 07:52,Delhi,Auto,referral,DEL-Z01,high,kn,45+
CPT111992,28-04-2026 07:55,Delhi,ERickshaw,paid_digital,DEL-Z05,mid,en,45+
CPT118167,28-04-2026 07:55,Delhi,Cab,organic_app,DEL-Z17,high,mr,45+
CPT105398,28-04-2026 08:06,Bangalore,Auto,organic_app,BAN-Z23,low,hi,25-34
CPT108576,28-04-2026 08:11,Pune,Auto,fos_field,PUN-Z21,high,en,35-44
CPT103761,28-04-2026 08:16,Hyderabad,Cab,paid_digital,HYD-Z13,mid,te,35-44
CPT123363,28-04-2026 08:26,Delhi,ERickshaw,paid_digital,DEL-Z12,low,en,18-24
CPT118028,28-04-2026 08:29,Bangalore,Auto,fos_field,BAN-Z02,low,mr,25-34
CPT120244,28-04-2026 08:33,Delhi,Cab,paid_digital,DEL-Z02,low,kn,25-34
CPT118508,28-04-2026 08:34,Hyderabad,ERickshaw,fos_field,HYD-Z23,low,hi,18-24
CPT117581,28-04-2026 08:49,Hyderabad,Cab,referral,HYD-Z20,mid,mr,35-44
CPT108180,28-04-2026 08:52,Delhi,ERickshaw,referral,DEL-Z02,low,mr,35-44
CPT111264,28-04-2026 08:59,Delhi,Auto,organic_app,DEL-Z09,low,mr,18-24
CPT123859,28-04-2026 09:01,Pune,Auto,fos_field,PUN-Z12,mid,te,35-44
CPT118986,28-04-2026 09:18,Bangalore,Cab,referral,BAN-Z23,mid,hi,18-24
CPT112013,28-04-2026 09:40,Pune,Auto,referral,PUN-Z15,mid,en,25-34
CPT106186,28-04-2026 09:40,Hyderabad,Auto,fos_field,HYD-Z24,low,kn,18-24
CPT100022,28-04-2026 09:50,Pune,Auto,fos_field,PUN-Z17,low,en,35-44
CPT107091,28-04-2026 09:54,Pune,Auto,fos_field,PUN-Z11,low,kn,18-24
CPT102279,28-04-2026 10:10,Bangalore,ERickshaw,fos_field,BAN-Z07,mid,hi,35-44
CPT109480,28-04-2026 10:22,Bangalore,Cab,fos_field,BAN-Z07,high,hi,35-44
CPT115620,28-04-2026 10:23,Hyderabad,ERickshaw,paid_digital,HYD-Z14,low,mr,18-24
CPT120862,28-04-2026 10:24,Pune,ERickshaw,fos_field,PUN-Z09,low,hi,35-44
CPT104542,28-04-2026 10:26,Hyderabad,Auto,referral,HYD-Z04,low,kn,18-24
CPT105443,28-04-2026 10:26,Hyderabad,Cab,organic_app,HYD-Z13,low,en,25-34
CPT102339,28-04-2026 10:32,Hyderabad,Cab,organic_app,HYD-Z21,mid,en,25-34
CPT102347,28-04-2026 10:34,Hyderabad,Auto,paid_digital,HYD-Z16,low,en,18-24
CPT121669,28-04-2026 10:43,Pune,Cab,paid_digital,PUN-Z01,low,mr,25-34
CPT104148,28-04-2026 10:55,Pune,Auto,fos_field,PUN-Z07,high,mr,35-44
CPT123191,28-04-2026 11:00,Bangalore,Auto,organic_app,BAN-Z19,mid,en,18-24
CPT119899,28-04-2026 11:20,Hyderabad,Auto,paid_digital,HYD-Z07,mid,mr,25-34
CPT116662,28-04-2026 11:21,Pune,Auto,fos_field,PUN-Z12,mid,mr,25-34
CPT106369,28-04-2026 11:22,Hyderabad,Cab,fos_field,HYD-Z06,mid,kn,25-34
CPT112137,28-04-2026 11:23,Bangalore,Cab,organic_app,BAN-Z04,low,hi,35-44
CPT112702,28-04-2026 11:26,Bangalore,Cab,fos_field,BAN-Z05,low,hi,25-34
CPT101315,28-04-2026 11:31,Hyderabad,Auto,organic_app,HYD-Z05,low,kn,25-34
CPT104980,28-04-2026 11:34,Delhi,ERickshaw,referral,DEL-Z11,mid,en,35-44
CPT100567,28-04-2026 11:46,Pune,Auto,gc_telecalling,PUN-Z19,mid,hi,25-34
CPT111963,28-04-2026 11:54,Bangalore,Auto,organic_app,BAN-Z08,mid,mr,25-34
CPT110436,28-04-2026 12:02,Hyderabad,Auto,organic_app,HYD-Z24,low,hi,18-24
CPT121208,28-04-2026 12:04,Bangalore,Auto,referral,BAN-Z22,low,te,35-44
CPT121470,28-04-2026 12:06,Bangalore,Cab,organic_app,BAN-Z17,mid,en,18-24
CPT123599,28-04-2026 12:16,Hyderabad,ERickshaw,organic_app,HYD-Z14,mid,hi,25-34
CPT111185,28-04-2026 12:18,Hyderabad,Cab,fos_field,HYD-Z17,high,kn,25-34
CPT121804,28-04-2026 12:44,Bangalore,Auto,paid_digital,BAN-Z23,mid,mr,18-24
CPT120675,28-04-2026 13:00,Delhi,Cab,fos_field,DEL-Z20,mid,te,35-44
CPT118781,28-04-2026 13:01,Pune,Auto,fos_field,PUN-Z10,mid,kn,35-44
CPT112038,28-04-2026 13:13,Pune,Auto,referral,PUN-Z09,high,kn,25-34
CPT107286,28-04-2026 13:24,Delhi,Cab,fos_field,DEL-Z05,mid,en,18-24
CPT109694,28-04-2026 13:26,Delhi,Cab,paid_digital,DEL-Z07,low,te,25-34
CPT114140,28-04-2026 13:28,Bangalore,Auto,organic_app,BAN-Z17,low,mr,25-34
CPT116896,28-04-2026 13:40,Delhi,ERickshaw,paid_digital,DEL-Z24,mid,hi,35-44
CPT100588,28-04-2026 13:49,Hyderabad,ERickshaw,organic_app,HYD-Z21,low,hi,25-34
CPT111825,28-04-2026 13:51,Hyderabad,Auto,paid_digital,HYD-Z11,mid,en,35-44
CPT108966,28-04-2026 13:55,Hyderabad,ERickshaw,referral,HYD-Z23,low,mr,25-34
CPT120424,28-04-2026 13:56,Hyderabad,Auto,referral,HYD-Z14,low,te,18-24
CPT124497,28-04-2026 13:59,Pune,Auto,referral,PUN-Z08,high,mr,25-34
CPT103938,28-04-2026 13:59,Delhi,ERickshaw,paid_digital,DEL-Z17,mid,mr,25-34
CPT124915,28-04-2026 13:59,Bangalore,Cab,organic_app,BAN-Z04,mid,hi,35-44
CPT114561,28-04-2026 14:02,Bangalore,Cab,gc_telecalling,BAN-Z13,mid,mr,18-24
CPT117160,28-04-2026 14:03,Delhi,Auto,organic_app,DEL-Z14,low,mr,25-34
CPT106939,28-04-2026 14:08,Pune,Auto,organic_app,PUN-Z04,low,mr,25-34
CPT102633,28-04-2026 14:31,Hyderabad,Cab,referral,HYD-Z01,mid,hi,18-24
CPT117691,28-04-2026 14:37,Delhi,Auto,paid_digital,DEL-Z01,mid,te,35-44
CPT104768,28-04-2026 14:47,Bangalore,Auto,fos_field,BAN-Z23,mid,hi,25-34
CPT116653,28-04-2026 15:07,Bangalore,Cab,paid_digital,BAN-Z15,high,mr,25-34
CPT117285,28-04-2026 15:17,Bangalore,Cab,paid_digital,BAN-Z18,mid,te,35-44
CPT120522,28-04-2026 15:21,Hyderabad,ERickshaw,fos_field,HYD-Z11,mid,te,18-24
CPT106790,28-04-2026 15:21,Delhi,Auto,organic_app,DEL-Z20,low,mr,45+
CPT110849,28-04-2026 15:42,Delhi,ERickshaw,paid_digital,DEL-Z07,mid,en,35-44
CPT109494,28-04-2026 15:42,Delhi,ERickshaw,referral,DEL-Z13,mid,hi,25-34
CPT113919,28-04-2026 15:57,Delhi,ERickshaw,gc_telecalling,DEL-Z19,low,kn,25-34
CPT104671,28-04-2026 16:01,Delhi,Auto,referral,DEL-Z08,low,hi,25-34
CPT108501,28-04-2026 16:19,Bangalore,Auto,fos_field,BAN-Z11,low,mr,25-34
CPT102502,28-04-2026 16:23,Bangalore,Cab,organic_app,BAN-Z08,mid,mr,35-44
CPT115916,28-04-2026 16:24,Hyderabad,Auto,referral,HYD-Z04,low,te,18-24
CPT122477,28-04-2026 16:26,Bangalore,Cab,organic_app,BAN-Z17,mid,en,25-34
CPT105066,28-04-2026 16:41,Hyderabad,Cab,referral,HYD-Z14,mid,mr,35-44
CPT120933,28-04-2026 16:42,Delhi,ERickshaw,organic_app,DEL-Z03,mid,hi,35-44
CPT105736,28-04-2026 16:54,Hyderabad,Auto,fos_field,HYD-Z04,low,kn,25-34
CPT106384,28-04-2026 17:00,Hyderabad,Auto,fos_field,HYD-Z11,low,hi,35-44
CPT107550,28-04-2026 17:03,Hyderabad,Auto,referral,HYD-Z09,mid,mr,25-34
CPT111357,28-04-2026 17:04,Pune,Auto,fos_field,PUN-Z08,mid,en,35-44
CPT123688,28-04-2026 17:05,Delhi,ERickshaw,referral,DEL-Z08,low,mr,18-24
CPT105610,28-04-2026 17:09,Hyderabad,Auto,organic_app,HYD-Z23,mid,kn,18-24
CPT112327,28-04-2026 17:17,Hyderabad,ERickshaw,referral,HYD-Z20,high,mr,18-24
CPT109368,28-04-2026 17:26,Hyderabad,Auto,gc_telecalling,HYD-Z05,low,mr,25-34
CPT101156,28-04-2026 17:29,Bangalore,Auto,paid_digital,BAN-Z10,low,kn,35-44
CPT122834,28-04-2026 17:29,Bangalore,Auto,fos_field,BAN-Z14,low,mr,45+
CPT118663,28-04-2026 17:44,Hyderabad,ERickshaw,fos_field,HYD-Z08,low,hi,18-24
CPT124066,28-04-2026 17:47,Delhi,ERickshaw,paid_digital,DEL-Z05,mid,mr,18-24
CPT118325,28-04-2026 17:57,Hyderabad,Cab,paid_digital,HYD-Z13,low,kn,45+
CPT105955,28-04-2026 18:01,Pune,Auto,organic_app,PUN-Z04,low,en,45+
CPT121787,28-04-2026 18:05,Hyderabad,Cab,fos_field,HYD-Z16,mid,te,35-44
CPT106329,28-04-2026 18:11,Hyderabad,Auto,organic_app,HYD-Z19,low,en,25-34
CPT110804,28-04-2026 18:21,Pune,Auto,organic_app,PUN-Z12,mid,te,45+
CPT117379,28-04-2026 18:21,Delhi,Auto,fos_field,DEL-Z06,high,te,25-34
CPT105779,28-04-2026 18:30,Pune,Cab,referral,PUN-Z16,mid,kn,45+
CPT124449,28-04-2026 18:30,Bangalore,Cab,organic_app,BAN-Z06,mid,kn,25-34
CPT115984,28-04-2026 18:35,Hyderabad,Cab,referral,HYD-Z23,mid,te,25-34
CPT123666,28-04-2026 18:35,Hyderabad,Cab,referral,HYD-Z24,high,en,45+
CPT105535,28-04-2026 18:56,Pune,ERickshaw,organic_app,PUN-Z10,mid,mr,25-34
CPT118803,28-04-2026 19:00,Hyderabad,Auto,paid_digital,HYD-Z18,mid,te,25-34
CPT106460,28-04-2026 19:06,Hyderabad,Cab,organic_app,HYD-Z20,low,te,25-34
CPT106232,28-04-2026 19:07,Bangalore,Auto,organic_app,BAN-Z21,mid,mr,35-44
CPT100898,28-04-2026 19:07,Hyderabad,Auto,referral,HYD-Z07,mid,en,35-44
CPT118548,28-04-2026 19:14,Delhi,ERickshaw,paid_digital,DEL-Z22,mid,mr,25-34
CPT123878,28-04-2026 19:21,Delhi,ERickshaw,paid_digital,DEL-Z04,mid,mr,45+
CPT122479,28-04-2026 19:31,Delhi,ERickshaw,referral,DEL-Z07,mid,en,45+
CPT112544,28-04-2026 19:34,Pune,Auto,organic_app,PUN-Z07,mid,te,25-34
CPT103568,28-04-2026 19:35,Delhi,ERickshaw,referral,DEL-Z20,mid,hi,18-24
CPT113996,28-04-2026 19:45,Bangalore,Cab,organic_app,BAN-Z10,mid,mr,35-44
CPT114392,28-04-2026 19:46,Hyderabad,Cab,fos_field,HYD-Z21,high,kn,45+
CPT121646,28-04-2026 19:49,Hyderabad,Auto,organic_app,HYD-Z01,high,kn,18-24
CPT102500,28-04-2026 20:18,Hyderabad,Auto,organic_app,HYD-Z08,low,te,25-34
CPT101270,28-04-2026 20:26,Bangalore,Auto,paid_digital,BAN-Z14,low,kn,35-44
CPT119611,28-04-2026 20:32,Delhi,ERickshaw,fos_field,DEL-Z21,low,kn,25-34
CPT118742,28-04-2026 21:04,Bangalore,Cab,organic_app,BAN-Z03,low,te,35-44
CPT106943,28-04-2026 21:05,Hyderabad,Cab,fos_field,HYD-Z07,low,mr,18-24
CPT116209,28-04-2026 21:16,Pune,Auto,referral,PUN-Z13,low,kn,45+
CPT114956,28-04-2026 21:35,Pune,Auto,fos_field,PUN-Z24,low,en,25-34
CPT122242,28-04-2026 21:41,Delhi,ERickshaw,referral,DEL-Z17,low,hi,25-34
CPT107663,28-04-2026 21:52,Bangalore,Auto,fos_field,BAN-Z03,low,en,25-34
CPT111533,28-04-2026 21:55,Bangalore,Cab,paid_digital,BAN-Z13,low,mr,35-44
CPT102843,29-04-2026 06:22,Hyderabad,Cab,organic_app,HYD-Z02,high,hi,35-44
CPT103902,29-04-2026 06:29,Bangalore,Cab,paid_digital,BAN-Z11,mid,kn,35-44
CPT100948,29-04-2026 06:31,Delhi,ERickshaw,paid_digital,DEL-Z21,low,kn,35-44
CPT118001,29-04-2026 06:33,Hyderabad,Auto,fos_field,HYD-Z01,low,hi,35-44
CPT110223,29-04-2026 06:38,Hyderabad,Cab,organic_app,HYD-Z06,low,te,18-24
CPT113398,29-04-2026 06:44,Pune,Auto,organic_app,PUN-Z06,high,kn,18-24
CPT103666,29-04-2026 06:51,Pune,Auto,referral,PUN-Z17,mid,te,25-34
CPT119850,29-04-2026 06:56,Pune,ERickshaw,organic_app,PUN-Z04,mid,mr,35-44
CPT122091,29-04-2026 06:58,Bangalore,Cab,organic_app,BAN-Z17,mid,mr,25-34
CPT117776,29-04-2026 06:59,Bangalore,Cab,paid_digital,BAN-Z24,low,te,45+
CPT101613,29-04-2026 07:04,Hyderabad,Cab,organic_app,HYD-Z01,mid,hi,45+
CPT100018,29-04-2026 07:07,Delhi,Auto,fos_field,DEL-Z14,mid,en,25-34
CPT110030,29-04-2026 07:10,Bangalore,Auto,referral,BAN-Z11,low,en,25-34
CPT105276,29-04-2026 07:14,Pune,Cab,paid_digital,PUN-Z07,mid,mr,35-44
CPT110773,29-04-2026 07:35,Delhi,ERickshaw,organic_app,DEL-Z12,mid,kn,35-44
CPT115692,29-04-2026 07:40,Hyderabad,Cab,organic_app,HYD-Z20,mid,kn,25-34
CPT110168,29-04-2026 07:42,Delhi,Cab,organic_app,DEL-Z17,mid,en,45+
